text,ProblemID,set,wordcount,DSI,labelQuality,predictionQuality_GPT2,labelOriginality,predictionOriginality_GPT2,predictionQuality_RoBERTa,predictionOriginality_RoBERTa,prederrorQualGPT2,prederrorQualRoBERTa,prederrorOrigGPT2,prederrorOrigRoBERTa
"Becky is supposed to first warn and tell Jim that if Jim is still doing this, she does not allow him to stay the home anymore. And she can use her self experience that the Bose treats her well because she knew her mistakes and never did it to tell Jim.",Becky,test,51,0.7946937084197998,0.007019458,-0.26104602,0.045364612,-0.24792832,-0.15069287,-0.4322685,0.26806547799999997,0.157712328,0.293292932,0.477633112
"I think that Becky should explain the situation to Mark in an honest way, as in what Jim has been doing, but also be honest about needing help with the rent. Hopefully Mark will have understanding about it and talk to Jim without any intentions of firing him.",Becky,test,48,0.8042919635772705,0.231998457,-0.01317618,-0.6037035,-0.37201604,0.08943634,-0.44419047,0.245174637,0.142562117,-0.23168745999999996,-0.15951302999999994
Becky can create a tactic that scares Jim into thinking he is getting caught for stealing that teaches him a lesson and makes him realize he can not steal anymore. Becky can tell him the business is going to be shit down because stealing is occurring and the owner can not afford to keep it open any longer.,Becky,test,58,0.8064596056938171,0.918460766,-0.23506674,1.55188432,0.899259,-0.1484688,1.4077727,1.153527506,1.066929566,0.6526253200000001,0.1441116200000001
"Start putting job filers with better pay and better benefits in their house and pointing them out to Jim. Then he will want to get a new job because of the increase in benefits. Also, have another employee start doing things to annoy Jim to make him quit and find a new job.",Becky,test,53,0.7914914488792419,0.231998457,0.27659714,1.608057301,0.2831027,0.3860234,0.26495823,-0.04459868300000003,-0.15402494300000005,1.3249546010000002,1.343099071
"If I were Becky, I would talk to Jim first. Say what he is doing is not cool but she won't tell on him at first. But warn him that if she sees it happen again she will tell the owner because he has been loyal for so many years.",Becky,test,51,0.8023328185081482,0.231998457,-0.17816767,-0.852072045,-0.24006313,0.012904264,-0.51861346,0.410166127,0.219094193,-0.612008915,-0.33345858500000003
"Becky 100% needs to talk to Jim first before she takes it upon herself and tells Mark. Jim should be the one to come clean about what he has done and either pays for the pizzas and supplies that he has stolen or work 2 hours extra for everything one item that he has taken without pay. If he pays, the company doesn't lose out on any money. If he works the unpaid hours, the Pizza shop wouldn't have to worry about being understaffed because he will be forced to be there. Either way, I think doing this will help Jim learn that what he did was wrong.",Becky,test,110,0.8224496841430664,1.030217358,0.71516985,0.730613175,0.5915024,0.37901634,0.4219371,0.31504750800000003,0.6512010180000001,0.13911077500000002,0.308676075
Becky could talk to Jim and tell him what she is feeling. She could say that she is uncomfortable with the bad things she is doing and she feels she needs to tell Mark but she is hoping this conversation can prevent that from happening.,Becky,test,45,0.7768267393112183,-0.677977037,-0.44181725,-0.6037035,-0.8343987,-0.6852615,-0.41390124,-0.236159787,0.00728446299999996,0.2306952000000001,-0.18980225999999992
A creative solution to this problem would be for Becky to hypnotize Mark the pizza shop owner so he can not remember how much product he has or doesn't have and then she and Jim can keep there jobs for rent.,Becky,test,42,0.8228878974914551,-0.791199443,-0.58492637,2.409335915,1.7451773,-0.21774638,2.0398626,-0.20627307299999997,-0.573453063,0.6641586150000003,0.369473315
"Becky should approach Jim and ask him to go to Mark and pay him back for the pizzas he made without paying and encourage him to come clean to Mark about making the free pizzas. She should also have a heart-to-heart with Jim about how he needs to step up his game at work because his job is important and he can't afford to lose it. She should also start looking for a new roommate cause Jim doesn't seem like a good person to live with, even if they are close friends.",Becky,test,96,0.8008184432983398,1.143439765,2.0299163,-0.299161975,1.0742637,1.239982,0.53786457,-0.8864765349999999,-0.0965422349999998,-1.373425675,-0.8370265450000001
"I think that Becky should tell the boss, because Becky could lose her job because of Jim. But she should tell the boss to keep her tip anyonmous",Becky,test,28,0.8020925521850586,0.120241864,-0.35159183,0.349906138,-0.40371224,-0.37215042,-0.5674087,0.471833694,0.492392284,0.753618378,0.917314838
"Start a party or catering service at the pizzeria, order pizzas and buy them in bulk for a party you may be starting. Jim could deliver to those parties and take payment, Jim could also cater for the party and ask for tips. This way he could make money and perhaps pay rent.",Becky,test,53,0.8007397651672363,-0.791199443,0.44696808,2.409335915,1.9494706,0.45892456,1.9429113,-1.238167523,-1.250124003,0.4598653150000003,0.4664246150000002
"Becky needs to talk to Jim and warn him that he needs to fix his behavior. If he keeps doing it, then she will have to go to Mark. She could also find another job for mark considering that he does not have a record.",Becky,test,45,0.7759783267974854,0.231998457,0.34826812,-0.547530519,-0.06588623,0.14250557,-0.42788056,-0.11626966300000002,0.089492887,-0.48164428900000006,-0.11964995900000004
Becky should tell Mark about Jim's behavior. Mark can either correct his behavior or fire Jim. Becky should also find a new roommate who is hardworking and determined unlike Jim.,Becky,test,31,0.8007920980453491,0.233464271,0.27654642,-0.547530519,0.085577525,0.17753045,0.18908212,-0.04308214900000001,0.05593382099999999,-0.6331080440000001,-0.7366126390000001
"Since Jim is indifferent about the negative consequences of stealing food, Becky should take him to the poorest local neighborhood to show him that not everyone can easily attain food. Becky should then tell him that what he is doing is wrong because not everyone can have those pizzas, and by stealing, it minimizes the chances of someone else who actually needs it getting that food.",Becky,test,66,0.8097392320632935,0.007019458,0.09011879,1.780260334,0.23613058,-0.016360309,0.8194894,-0.083099332,0.023379767,1.544129754,0.960770934
"Becky should simply tell her boss and explain all of the problems to him. However, she should talk to Jim first and ask him to start being a better coworker because it will be mutually beneficial. Communication is key and I feel like that is the best option for the situation at the time.",Becky,test,54,0.8048886060714722,0.231998457,-9.83037e-4,-0.852072045,-0.5922079,0.20199649,-0.4882286,0.232981494,0.03000196699999999,-0.259864145,-0.363843445
"Becky could approach the situation as an empathetic roommate and friend to Jim, trying to understand his reasoning and underlying motives for his behavior. Becky could explain how it is negatively effecting her, and if Jim is unable or unwilling to fix this, Becky needs to do what is right and tell Jim. Or, Becky could suggest Jim to get a new job.",Becky,test,63,0.8057200312614441,0.345220863,0.2609335,0.045364612,0.09912185,0.5082165,0.32151747,0.084287363,-0.16299563699999997,-0.053757238,-0.276152858
"I would talk to Jim separately first and say that she does not want to snitch but it it morally wrong a illegal to do what he is doing.  Then if he does not listen, tell the boss",Becky,test,38,0.7967187762260437,-0.566220445,-0.24463543,-0.527537988,-0.33598208,-0.5009978,-0.5469401,-0.32158501500000003,-0.06522264499999997,-0.1915559079999999,0.01940211200000008
"Becky needs to improve Jim's attitude toward customers and working at pizzeria. They are getting payed for working at pizzeria, but Jim showed disappointing attitude by being lazy and rude. So, Becky should tell Jim not to be rude and work hard at the first time. If he doesn't follow the working rules, Becky should tell Mark about his attitude and behavior right away as a manager. Because his behavior is causing massive damage and loss to Mark that helped Becky to work at pizzeria.",Becky,test,87,0.8198291063308716,0.343755049,0.47990793,-0.222996463,-0.13710506,0.6226639,-0.035732638,-0.136152881,-0.27890885100000007,-0.085891403,-0.187263825
"beckey needs to tell jim, and if he loses his job and cant pay rent he should be evicted",Becky,test,19,0.7768856883049011,-0.791199443,-0.60417074,-0.852072045,-0.8736009,-0.69380206,-0.9825141,-0.18702870299999996,-0.097397383,0.02152885500000001,0.13044205499999997
"I think Becky should have a conversation with Jim and tell him what he's doing is wrong, and needs to pull more of his weight on the job, and if he doesn't, tell Jim the she will have to go to Mark. SO this way, she is keeping her job, and so is Jim, but she can still do something to make Jim realize he needs to do better.",Becky,test,71,0.7933217883110046,0.231998457,0.49124208,-0.852072045,-0.46990916,0.24672848,-0.39257783,-0.25924362300000003,-0.014730023,-0.382162885,-0.459494215
Read self help books on how to gain confidence and learn how to approach people.,Becky,test,15,0.7515679597854614,-1.814397344,-0.8961963,1.608057301,0.6634568,-1.0178752,0.35026288,-0.918201044,-0.7965221440000001,0.944600501,1.257794421
"Becky has to worry about herself first rather than worrying about others. She should tell Mark about Jim and there may be a possibility where this will benefit her, whether if it's a raise or a promotion.",Becky,test,38,0.7975521683692932,-0.677977037,-0.13587078,-0.527537988,-0.6109563,0.06766053,-0.57813835,-0.542106257,-0.745637567,0.08341831200000005,0.05060036200000006
"Becky should talk to Jim first, and encourage him to own up to his mistake and encourage him to be be better about working.",Becky,test,24,0.769548237323761,0.120241864,-0.60443825,-0.852072045,-0.84081864,-0.94759375,-0.76205164,0.724680114,1.067835614,-0.01125340500000005,-0.09002040499999997
