ID,Story,FacScoresQ,FacScoresO,Dataset,ProblemID,set,ID.1,wordcount,peerDSI,promptDSI,DSI,QwenDSI,bgeDSI,wordQwenDSI,wordbgeDSI,promptCosDis,peerCosDis
1806,A long distance relationship for 2 years.,-0.67867719,-0.673605101,RLPS7,Ralph,test,1717,7,0.809255599975586,0.808535933494568,0.679926037788391,0.0,0.0,0.308836877346039,0.365717828273773,0.5114138126373291,0.5024620294570923
1807,My solution is for him to accept the job offer and move on from Lisa.,0.091374722,-0.827342466,RLPS7,Ralph,test,1718,15,0.805812418460846,0.809014558792114,0.769378542900085,0.0,0.0,0.251998573541641,0.367357462644577,0.6396486759185791,0.3907161056995392
1808,We need to have a serious discussion about our long-term goals. We could also make a decision if we want to try a distance relationship to see how it goes before committing to moving or marriage.,0.310643289,0.072956171,RLPS7,Ralph,test,1719,37,0.809989452362061,0.816353857517242,0.784444928169251,0.489823818206787,0.425451517105103,0.258050203323364,0.366964608430862,0.693632960319519,0.43519818782806396
1809,"Ralph can take up his dream job out of state and Lisa can continue her studies while both maintain a successful long distance relationship. They can reevaluate their priorities and learn more about the strength of their love in the mean time. If they are still in love when Lisa finishes college, she can search for a job at Ralph's place or Ralph can relocate to where Lisa wants to live. They can decide on marriage at that point too.",1.463258412,1.879767942,RLPS7,Ralph,test,1720,81,0.815392971038818,0.814730942249298,0.805630922317505,0.459768056869507,0.387395709753037,0.269212156534195,0.386480212211609,0.8178233504295349,0.3387015163898468
1810,My solution to this problem would be for Ralph to accept the job in the big city and to end his relationship with Lisa.,0.310643289,-0.827342466,RLPS7,Ralph,test,1722,24,0.805463671684265,0.808165609836578,0.776681423187256,0.0,0.0,0.251746028661728,0.359774589538574,0.800868034362793,0.3379969000816345
1811,They should agree to separate for six monthes and then meet up to decide if  they want to still be together or not. They should try a long distance relationship to see if it makes their relationship stronger.,0.310643289,1.004702105,RLPS7,Ralph,test,1723,38,0.807758092880249,0.813148140907288,0.781697511672974,0.414456844329834,0.299148559570313,0.240079492330551,0.370221197605133,0.5719327926635742,0.4678696393966675
1812,It seems only logical for Ralph to field more offers before considering which is the best and Lisa also has the chance to transfer to a local uni with him.,0.310643289,0.976362056,RLPS7,Ralph,test,1724,30,0.821672379970551,0.815639972686768,0.796508491039276,0.0,0.0,0.254114896059036,0.38336107134819,0.7635985612869263,0.3712040185928345
1813,Ralph needs to take the job as he feels it would be in his best interests. He needs to be honest with Lisa about their relationship and tell her that he can not marry her at this time. Lisa can then make a decision about whether to continue her relationship with Ralph or move on.,0.091374722,0.540382762,RLPS7,Ralph,test,1725,55,0.804894864559174,0.803947269916534,0.786415338516235,0.471029043197632,0.399680942296982,0.247450515627861,0.378096878528595,0.8236865997314453,0.34023723006248474
1814,He keeps searching for a job. One will eventually come up.,-0.67867719,-0.234518559,RLPS7,Ralph,test,1726,11,0.808753252029419,0.808574557304382,0.758590936660767,0.507210612297058,0.404498338699341,0.316175609827042,0.379529356956482,0.4215461015701294,0.5510876774787903
1815,Figure if he should take the job and still have relationship,-0.515382545,-0.827342466,RLPS7,Ralph,test,1727,11,0.80233108997345,0.805785536766052,0.766014754772186,0.0,0.0,0.237205818295479,0.372475147247314,0.6499093174934387,0.4157998561859131
1816,Ralph should take the job offer and move to the city.,-0.67867719,-0.827342466,RLPS7,Ralph,test,1728,11,0.801182627677918,0.80036586523056,0.746862888336182,0.0,0.0,0.261846303939819,0.379871934652329,0.7264180183410645,0.42366674542427063
1817,I think that Ralph and his girlfriend should take a break and he should move,0.091374722,-0.827342466,RLPS7,Ralph,test,1729,15,0.803350269794464,0.806886315345764,0.762077331542969,0.0,0.0,0.257888108491898,0.37244313955307,0.7271254062652588,0.3876943588256836
1818,Ralph has one offer letter  to do job . He has the good  natured man. He likes to do the job perfectly.,-1.667997668,-0.516760488,RLPS7,Ralph,test,1730,21,0.814830958843231,0.808683335781097,0.76568865776062,0.548199951648712,0.388043284416199,0.284011721611023,0.38644140958786,0.5498403310775757,0.505592405796051
1819,Keep looking for a new and fun job,-0.841971834,-0.827342466,RLPS7,Ralph,test,1731,8,0.814310848712921,0.816689431667328,0.730660080909729,0.0,0.0,0.287820339202881,0.354032337665558,0.48576319217681885,0.5334452390670776
1820,"Ralph move and go to work.  He can set up a place to live, meanwhile Lisa continues school visits when she can.  If they really love each other two years long distance will be nothing that they can't handle.  The when Lisa graduates they can figure out what they want to do with the rest of their lives.",0.693206501,0.383538149,RLPS7,Ralph,test,1734,59,0.812530398368835,0.815010905265808,0.799197852611542,0.573267757892609,0.486754089593887,0.284489363431931,0.378545641899109,0.762170672416687,0.3351272940635681
1821,"Use your words. He should sit down with his girlfriend--make a night of it, have a special meal, have a pen and paper nearby--and state the problem plainly. Tell her that (a) you love her and want to be with her, but aren't ready to get married; (b) would like to take the job; and (c) want to know if there's a way to take the job and keep the relationship. Support her whatever her decision is.",1.299963768,3.247493171,RLPS7,Ralph,test,1735,81,0.821270704269409,0.824697375297546,0.815529346466065,0.547545671463013,0.446835517883301,0.257667481899262,0.36563378572464,0.6744001507759094,0.45961257815361023
1822,Ralph will have to accept this position and hope and he and Lisa's relationship can handle the difference.  If not they will have to breakup.,0.310643289,-0.516760488,RLPS7,Ralph,test,1736,26,0.808168649673462,0.810563266277313,0.784724533557892,0.451303720474243,0.412405848503113,0.22890105843544,0.373436987400055,0.7509889602661133,0.34493395686149597
1823,The best solution is to marry her,-0.67867719,-0.516760488,RLPS7,Ralph,test,1737,7,0.792705237865448,0.798365831375122,0.70546680688858,0.0,0.0,0.229185357689857,0.379764080047607,0.5810984969139099,0.48437443375587463
1824,"After weighing the pros and cons, Ralph decides it's best to break up with Lisa and accept the job offer and move to the city.",0.310643289,-0.234518559,RLPS7,Ralph,test,1738,26,0.821328580379486,0.821283757686615,0.799608290195465,0.0,0.0,0.262992650270462,0.376985371112824,0.7924489974975586,0.35394152998924255
1825,That the couple tries out long distance relationship for the two years.,-0.515382545,-0.673605101,RLPS7,Ralph,test,1739,12,0.807976186275482,0.810591697692871,0.747994303703308,0.0,0.0,0.278349280357361,0.371377736330032,0.521700382232666,0.500386118888855
1826,"Ralph takes the job and moves to the city while Lisa stays at the university to complete her degree. Both make vows to stay in touch. Take things one week at a time and see how time solves the situation. Growing up is often hard and growing apart can happen between two lovers and this, too, is part of growing up.",1.243989845,1.286944035,RLPS7,Ralph,test,1740,61,0.816395401954651,0.817264437675476,0.805891156196594,0.57402515411377,0.53846937417984,0.273012399673462,0.371222615242004,0.7225962281227112,0.37428271770477295
1827,"Long distant relationships are possible if trust is established. With the use of facetime, seeing each other will be easier.",-0.127893845,0.072956171,RLPS7,Ralph,test,1741,20,0.823073267936707,0.829889297485352,0.791146099567413,0.441012024879456,0.328409910202026,0.276261627674103,0.393459439277649,0.37028318643569946,0.5744404792785645
1828,Ralph and Lisa should have an open relationship where they date other people until Lisa can move to the city where Ralph lives.,0.310643289,2.344087285,RLPS7,Ralph,test,1742,23,0.816231071949005,0.814951002597809,0.785348773002625,0.0,0.0,0.27321320772171,0.389662653207779,0.7907673120498657,0.3412454426288605
1829,"Lisa is happy to marry Frank in order to stay with him and placate her parents. Frank is uncommitted to the relationship and wants to start a new life with his new job in a new city. Frank is settled with the idea of the new job offer and going alone. Lisa is more committed to the relationship than Frank.
Frank should move to his new job and live alone, leaving Lisa to complete her studies as he clearly does not love her enough to commit.",1.080695201,0.668887327,RLPS7,Ralph,test,1743,86,0.809657573699951,0.805726170539856,0.786565721035004,0.354270279407501,0.375907957553864,0.265269100666046,0.372976005077362,0.7382241487503052,0.4101550579071045
1830,"I think that if Robert has strong enough feelings for Lisa, that an option would be for him to decline his job offer in the large city and maybe focus on finding a job replacement that wouldn't require him to move far away from Lisa. He has to really think about what is more important for him, wether his current  job offer or his current relationship with Lisa. As the song says, money can't buy you love.",1.299963768,0.976362056,RLPS7,Ralph,test,1745,79,0.816705346107483,0.81513923406601,0.810100793838501,0.500412285327911,0.402636080980301,0.273207485675812,0.381413489580154,0.6976086497306824,0.4111442267894745
1831,Ralph looks harder for a job locally,-0.67867719,-0.363023123,RLPS7,Ralph,test,1746,7,0.827081799507141,0.821740031242371,0.747517049312592,0.0,0.0,0.365995228290558,0.393473476171494,0.6330901384353638,0.4526611268520355
1832,"He can explain to Lisa that this is an important opportunity to him, but he is not sure if he can commit to one person at this time.",-0.67867719,-0.827342466,RLPS7,Ralph,test,1747,28,0.804869890213013,0.797170698642731,0.761962532997131,0.0,0.0,0.226750403642654,0.367580890655518,0.6054491996765137,0.43675822019577026
1833,"Raulph should be less pesstimistic about finding a local job and try harder, especially since he still has a year until graduation.",-0.67867719,0.694120127,RLPS7,Ralph,test,1748,22,0.82927143573761,0.821942150592804,0.812500357627869,0.0,0.0,0.2858065366745,0.418383568525314,0.6587082147598267,0.4690724015235901
1834,"I think the best solution would be to decide if I want to stay with Lisa long-term, in which case I should propose to her, or if we will not be together long-term, in which case we should break up and I should take the job.",0.473937934,0.076063419,RLPS7,Ralph,test,1749,48,0.821208775043488,0.828038454055786,0.798997759819031,0.0,0.0,0.228115424513817,0.372277408838272,0.6941746473312378,0.3946390151977539
1835,"Ralph should seek employment in his current city so he can make a fair comparison as to whether he can succeed where he is currently residing. If he cannot find anything comparable, he can consider moving without Lisa.  Based on Lisa's commitment to the relationship, they can discuss going long distance with the goal of re-evaluating their relationship goals every 4-6 months to see if things have changed.  It is possible Ralph's new job may not work out so that needs to be considered.",1.68252698,2.936911192,RLPS7,Ralph,test,1750,88,0.819579184055328,0.817722022533417,0.81305319070816,0.456291437149048,0.411233693361282,0.255115240812302,0.386279612779617,0.8554282188415527,0.31504103541374207
